year,state,state_po,county,candidate,party,candidatevotes,totalvotes
2012,Idaho,ID,Teton,Mitt Romney,republican,2458.0,4523
2012,Idaho,ID,Twin Falls,Barack Obama,democrat,7541.0,28142
2012,Idaho,ID,Twin Falls,Mitt Romney,republican,19773.0,28142
2012,Idaho,ID,Valley,Barack Obama,democrat,2095.0,4919
2012,Idaho,ID,Valley,Mitt Romney,republican,2664.0,4919
2012,Idaho,ID,Washington,Barack Obama,democrat,1104.0,4330
2012,Idaho,ID,Washington,Mitt Romney,republican,3128.0,4330
2012,Illinois,IL,Adams,Barack Obama,democrat,9648.0,30607
2012,Illinois,IL,Adams,Mitt Romney,republican,20416.0,30607
2012,Illinois,IL,Alexander,Barack Obama,democrat,1965.0,3501
2012,Illinois,IL,Alexander,Mitt Romney,republican,1487.0,3501
2012,Illinois,IL,Bond,Barack Obama,democrat,3020.0,7336
2012,Illinois,IL,Bond,Mitt Romney,republican,4095.0,7336
2012,Illinois,IL,Boone,Barack Obama,democrat,9883.0,21365
2012,Illinois,IL,Boone,Mitt Romney,republican,11096.0,21365
2012,Illinois,IL,Brown,Barack Obama,democrat,787.0,2364
2012,Illinois,IL,Brown,Mitt Romney,republican,1513.0,2364
2012,Illinois,IL,Bureau,Barack Obama,democrat,8134.0,16631
2012,Illinois,IL,Bureau,Mitt Romney,republican,8164.0,16631
2012,Illinois,IL,Calhoun,Barack Obama,democrat,1080.0,2576
2012,Illinois,IL,Calhoun,Mitt Romney,republican,1440.0,2576
2012,Illinois,IL,Carroll,Barack Obama,democrat,3665.0,7386
2012,Illinois,IL,Carroll,Mitt Romney,republican,3555.0,7386
2012,Illinois,IL,Cass,Barack Obama,democrat,2053.0,4862
2012,Illinois,IL,Cass,Mitt Romney,republican,2707.0,4862
2012,Illinois,IL,Champaign,Barack Obama,democrat,40831.0,78359
2012,Illinois,IL,Champaign,Mitt Romney,republican,35312.0,78359
2012,Illinois,IL,Christian,Barack Obama,democrat,5494.0,14701
2012,Illinois,IL,Christian,Mitt Romney,republican,8885.0,14701
2012,Illinois,IL,Clark,Barack Obama,democrat,2591.0,7860
2012,Illinois,IL,Clark,Mitt Romney,republican,5144.0,7860
2012,Illinois,IL,Clay,Barack Obama,democrat,1584.0,5908
2012,Illinois,IL,Clay,Mitt Romney,republican,4190.0,5908
2012,Illinois,IL,Clinton,Barack Obama,democrat,5596.0,16450
2012,Illinois,IL,Clinton,Mitt Romney,republican,10524.0,16450
2012,Illinois,IL,Coles,Barack Obama,democrat,9262.0,21358
2012,Illinois,IL,Coles,Mitt Romney,republican,11631.0,21358
2012,Illinois,IL,Cook,Barack Obama,democrat,1488537.0,2011597
2012,Illinois,IL,Cook,Mitt Romney,republican,495542.0,2011597
2012,Illinois,IL,Crawford,Barack Obama,democrat,2858.0,8609
2012,Illinois,IL,Crawford,Mitt Romney,republican,5585.0,8609
2012,Illinois,IL,Cumberland,Barack Obama,democrat,1641.0,5295
2012,Illinois,IL,Cumberland,Mitt Romney,republican,3509.0,5295
2012,Illinois,IL,DeKalb,Barack Obama,democrat,21207.0,41092
2012,Illinois,IL,DeKalb,Mitt Romney,republican,18934.0,41092
2012,Illinois,IL,De Witt,Barack Obama,democrat,2601.0,7345
2012,Illinois,IL,De Witt,Mitt Romney,republican,4579.0,7345
2012,Illinois,IL,Douglas,Barack Obama,democrat,2430.0,7897
2012,Illinois,IL,Douglas,Mitt Romney,republican,5334.0,7897
2012,Illinois,IL,DuPage,Barack Obama,democrat,199460.0,401079
2012,Illinois,IL,DuPage,Mitt Romney,republican,195046.0,401079
2012,Illinois,IL,Edgar,Barack Obama,democrat,2565.0,7819
2012,Illinois,IL,Edgar,Mitt Romney,republican,5132.0,7819
2012,Illinois,IL,Edwards,Barack Obama,democrat,754.0,3228
2012,Illinois,IL,Edwards,Mitt Romney,republican,2405.0,3228
2012,Illinois,IL,Effingham,Barack Obama,democrat,3861.0,16613
2012,Illinois,IL,Effingham,Mitt Romney,republican,12501.0,16613
2012,Illinois,IL,Fayette,Barack Obama,democrat,2853.0,8971
2012,Illinois,IL,Fayette,Mitt Romney,republican,5951.0,8971
2012,Illinois,IL,Ford,Barack Obama,democrat,1656.0,6006
2012,Illinois,IL,Ford,Mitt Romney,republican,4229.0,6006
2012,Illinois,IL,Franklin,Barack Obama,democrat,7254.0,17914
2012,Illinois,IL,Franklin,Mitt Romney,republican,10267.0,17914
2012,Illinois,IL,Fulton,Barack Obama,democrat,8328.0,15356
2012,Illinois,IL,Fulton,Mitt Romney,republican,6632.0,15356
2012,Illinois,IL,Gallatin,Barack Obama,democrat,1029.0,2573
2012,Illinois,IL,Gallatin,Mitt Romney,republican,1492.0,2573
2012,Illinois,IL,Greene,Barack Obama,democrat,2023.0,5622
2012,Illinois,IL,Greene,Mitt Romney,republican,3451.0,5622
2012,Illinois,IL,Grundy,Barack Obama,democrat,9451.0,21244
2012,Illinois,IL,Grundy,Mitt Romney,republican,11343.0,21244
2012,Illinois,IL,Hamilton,Barack Obama,democrat,1269.0,3941
2012,Illinois,IL,Hamilton,Mitt Romney,republican,2566.0,3941
2012,Illinois,IL,Hancock,Barack Obama,democrat,3650.0,9111
2012,Illinois,IL,Hancock,Mitt Romney,republican,5271.0,9111
2012,Illinois,IL,Hardin,Barack Obama,democrat,742.0,2330
2012,Illinois,IL,Hardin,Mitt Romney,republican,1535.0,2330
2012,Illinois,IL,Henderson,Barack Obama,democrat,1978.0,3568
2012,Illinois,IL,Henderson,Mitt Romney,republican,1541.0,3568
2012,Illinois,IL,Henry,Barack Obama,democrat,12332.0,24322
2012,Illinois,IL,Henry,Mitt Romney,republican,11583.0,24322
2012,Illinois,IL,Iroquois,Barack Obama,democrat,3413.0,12784
2012,Illinois,IL,Iroquois,Mitt Romney,republican,9120.0,12784
2012,Illinois,IL,Jackson,Barack Obama,democrat,13319.0,24012
2012,Illinois,IL,Jackson,Mitt Romney,republican,9864.0,24012
2012,Illinois,IL,Jasper,Barack Obama,democrat,1436.0,5043
2012,Illinois,IL,Jasper,Mitt Romney,republican,3514.0,5043
2012,Illinois,IL,Jefferson,Barack Obama,democrat,6089.0,16320
2012,Illinois,IL,Jefferson,Mitt Romney,republican,9811.0,16320
2012,Illinois,IL,Jersey,Barack Obama,democrat,3667.0,9959
2012,Illinois,IL,Jersey,Mitt Romney,republican,6039.0,9959
2012,Illinois,IL,Jo Daviess,Barack Obama,democrat,5667.0,11429
2012,Illinois,IL,Jo Daviess,Mitt Romney,republican,5534.0,11429
2012,Illinois,IL,Johnson,Barack Obama,democrat,1572.0,5672
2012,Illinois,IL,Johnson,Mitt Romney,republican,3963.0,5672
2012,Illinois,IL,Kane,Barack Obama,democrat,90332.0,181642
2012,Illinois,IL,Kane,Mitt Romney,republican,88335.0,181642
2012,Illinois,IL,Kankakee,Barack Obama,democrat,21595.0,45509
2012,Illinois,IL,Kankakee,Mitt Romney,republican,23136.0,45509
2012,Illinois,IL,Kendall,Barack Obama,democrat,22471.0,47295
2012,Illinois,IL,Kendall,Mitt Romney,republican,24047.0,47295
2012,Illinois,IL,Knox,Barack Obama,democrat,13451.0,23278
2012,Illinois,IL,Knox,Mitt Romney,republican,9408.0,23278
2012,Illinois,IL,Lake,Barack Obama,democrat,153757.0,287493
2012,Illinois,IL,Lake,Mitt Romney,republican,129764.0,287493
2012,Illinois,IL,LaSalle,Barack Obama,democrat,23073.0,47259
2012,Illinois,IL,LaSalle,Mitt Romney,republican,23256.0,47259
2012,Illinois,IL,Lawrence,Barack Obama,democrat,2011.0,5989
2012,Illinois,IL,Lawrence,Mitt Romney,republican,3857.0,5989
2012,Illinois,IL,Lee,Barack Obama,democrat,6937.0,15301
2012,Illinois,IL,Lee,Mitt Romney,republican,8059.0,15301
2012,Illinois,IL,Livingston,Barack Obama,democrat,5020.0,15039
2012,Illinois,IL,Livingston,Mitt Romney,republican,9753.0,15039
2012,Illinois,IL,Logan,Barack Obama,democrat,3978.0,12053
2012,Illinois,IL,Logan,Mitt Romney,republican,7844.0,12053
2012,Illinois,IL,McDonough,Barack Obama,democrat,5967.0,12454
2012,Illinois,IL,McDonough,Mitt Romney,republican,6147.0,12454
2012,Illinois,IL,McHenry,Barack Obama,democrat,59797.0,133844
2012,Illinois,IL,McHenry,Mitt Romney,republican,71598.0,133844
2012,Illinois,IL,McLean,Barack Obama,democrat,31883.0,73382
2012,Illinois,IL,McLean,Mitt Romney,republican,39947.0,73382
2012,Illinois,IL,Macon,Barack Obama,democrat,22780.0,48899
2012,Illinois,IL,Macon,Mitt Romney,republican,25309.0,48899
2012,Illinois,IL,Macoupin,Barack Obama,democrat,9464.0,21010
2012,Illinois,IL,Macoupin,Mitt Romney,republican,10946.0,21010
2012,Illinois,IL,Madison,Barack Obama,democrat,58922.0,122473
2012,Illinois,IL,Madison,Mitt Romney,republican,60608.0,122473
2012,Illinois,IL,Marion,Barack Obama,democrat,6225.0,15764
2012,Illinois,IL,Marion,Mitt Romney,republican,9248.0,15764
2012,Illinois,IL,Marshall,Barack Obama,democrat,2455.0,5850
2012,Illinois,IL,Marshall,Mitt Romney,republican,3290.0,5850
2012,Illinois,IL,Mason,Barack Obama,democrat,2867.0,6272
2012,Illinois,IL,Mason,Mitt Romney,republican,3265.0,6272
2012,Illinois,IL,Massac,Barack Obama,democrat,2092.0,6495
2012,Illinois,IL,Massac,Mitt Romney,republican,4278.0,6495
2012,Illinois,IL,Menard,Barack Obama,democrat,2100.0,6151
2012,Illinois,IL,Menard,Mitt Romney,republican,3948.0,6151
2012,Illinois,IL,Mercer,Barack Obama,democrat,4507.0,8534
2012,Illinois,IL,Mercer,Mitt Romney,republican,3876.0,8534
2012,Illinois,IL,Monroe,Barack Obama,democrat,6215.0,17432
2012,Illinois,IL,Monroe,Mitt Romney,republican,10888.0,17432
2012,Illinois,IL,Montgomery,Barack Obama,democrat,5058.0,12133
2012,Illinois,IL,Montgomery,Mitt Romney,republican,6776.0,12133
2012,Illinois,IL,Morgan,Barack Obama,democrat,5806.0,14096
2012,Illinois,IL,Morgan,Mitt Romney,republican,7972.0,14096
2012,Illinois,IL,Moultrie,Barack Obama,democrat,2144.0,6057
2012,Illinois,IL,Moultrie,Mitt Romney,republican,3784.0,6057
2012,Illinois,IL,Ogle,Barack Obama,democrat,9514.0,23367
2012,Illinois,IL,Ogle,Mitt Romney,republican,13422.0,23367
2012,Illinois,IL,Peoria,Barack Obama,democrat,40209.0,78411
2012,Illinois,IL,Peoria,Mitt Romney,republican,36774.0,78411
2012,Illinois,IL,Perry,Barack Obama,democrat,3819.0,9549
2012,Illinois,IL,Perry,Mitt Romney,republican,5507.0,9549
2012,Illinois,IL,Piatt,Barack Obama,democrat,3090.0,8707
2012,Illinois,IL,Piatt,Mitt Romney,republican,5413.0,8707
2012,Illinois,IL,Pike,Barack Obama,democrat,2278.0,7286
2012,Illinois,IL,Pike,Mitt Romney,republican,4860.0,7286
2012,Illinois,IL,Pope,Barack Obama,democrat,650.0,2222
2012,Illinois,IL,Pope,Mitt Romney,republican,1512.0,2222
2012,Illinois,IL,Pulaski,Barack Obama,democrat,1389.0,3003
2012,Illinois,IL,Pulaski,Mitt Romney,republican,1564.0,3003
2012,Illinois,IL,Putnam,Barack Obama,democrat,1559.0,3135
2012,Illinois,IL,Putnam,Mitt Romney,republican,1502.0,3135
2012,Illinois,IL,Randolph,Barack Obama,democrat,5759.0,14392
2012,Illinois,IL,Randolph,Mitt Romney,republican,8290.0,14392
2012,Illinois,IL,Richland,Barack Obama,democrat,2362.0,7282
2012,Illinois,IL,Richland,Mitt Romney,republican,4756.0,7282
2012,Illinois,IL,Rock Island,Barack Obama,democrat,39157.0,65016
2012,Illinois,IL,Rock Island,Mitt Romney,republican,24934.0,65016
2012,Illinois,IL,St. Clair,Barack Obama,democrat,67285.0,119466
2012,Illinois,IL,St. Clair,Mitt Romney,republican,50125.0,119466
2012,Illinois,IL,Saline,Barack Obama,democrat,3701.0,10720
2012,Illinois,IL,Saline,Mitt Romney,republican,6806.0,10720
2012,Illinois,IL,Sangamon,Barack Obama,democrat,42107.0,94297
2012,Illinois,IL,Sangamon,Mitt Romney,republican,50225.0,94297
2012,Illinois,IL,Schuyler,Barack Obama,democrat,1727.0,3890
2012,Illinois,IL,Schuyler,Mitt Romney,republican,2069.0,3890
2012,Illinois,IL,Scott,Barack Obama,democrat,910.0,2555
2012,Illinois,IL,Scott,Mitt Romney,republican,1587.0,2555
2012,Illinois,IL,Shelby,Barack Obama,democrat,3342.0,10395
2012,Illinois,IL,Shelby,Mitt Romney,republican,6843.0,10395
2012,Illinois,IL,Stark,Barack Obama,democrat,1095.0,2662
2012,Illinois,IL,Stark,Mitt Romney,republican,1528.0,2662
2012,Illinois,IL,Stephenson,Barack Obama,democrat,10165.0,21055
2012,Illinois,IL,Stephenson,Mitt Romney,republican,10512.0,21055
2012,Illinois,IL,Tazewell,Barack Obama,democrat,24438.0,61048
2012,Illinois,IL,Tazewell,Mitt Romney,republican,35335.0,61048
2012,Illinois,IL,Union,Barack Obama,democrat,3137.0,8282
2012,Illinois,IL,Union,Mitt Romney,republican,4957.0,8282
2012,Illinois,IL,Vermilion,Barack Obama,democrat,12878.0,30314
2012,Illinois,IL,Vermilion,Mitt Romney,republican,16892.0,30314
2012,Illinois,IL,Wabash,Barack Obama,democrat,1590.0,5134
2012,Illinois,IL,Wabash,Mitt Romney,republican,3478.0,5134
2012,Illinois,IL,Warren,Barack Obama,democrat,4044.0,7793
2012,Illinois,IL,Warren,Mitt Romney,republican,3618.0,7793
2012,Illinois,IL,Washington,Barack Obama,democrat,2450.0,7405
2012,Illinois,IL,Washington,Mitt Romney,republican,4792.0,7405
2012,Illinois,IL,Wayne,Barack Obama,democrat,1514.0,7680
2012,Illinois,IL,Wayne,Mitt Romney,republican,5988.0,7680
2012,Illinois,IL,White,Barack Obama,democrat,2188.0,7064
2012,Illinois,IL,White,Mitt Romney,republican,4731.0,7064
2012,Illinois,IL,Whiteside,Barack Obama,democrat,14833.0,25654
2012,Illinois,IL,Whiteside,Mitt Romney,republican,10334.0,25654
2012,Illinois,IL,Will,Barack Obama,democrat,144229.0,277387
2012,Illinois,IL,Will,Mitt Romney,republican,128969.0,277387
2012,Illinois,IL,Williamson,Barack Obama,democrat,10647.0,29143
2012,Illinois,IL,Williamson,Mitt Romney,republican,17909.0,29143
2012,Illinois,IL,Winnebago,Barack Obama,democrat,61732.0,118984
2012,Illinois,IL,Winnebago,Mitt Romney,republican,55138.0,118984
2012,Illinois,IL,Woodford,Barack Obama,democrat,5572.0,18874
2012,Illinois,IL,Woodford,Mitt Romney,republican,12961.0,18874
2012,Indiana,IN,Adams,Barack Obama,democrat,3806.0,13011
2012,Indiana,IN,Adams,Mitt Romney,republican,8937.0,13011
2012,Indiana,IN,Allen,Barack Obama,democrat,60036.0,146939
2012,Indiana,IN,Allen,Mitt Romney,republican,84613.0,146939
2012,Indiana,IN,Bartholomew,Barack Obama,democrat,10625.0,29326
2012,Indiana,IN,Bartholomew,Mitt Romney,republican,18083.0,29326
2012,Indiana,IN,Benton,Barack Obama,democrat,1159.0,3578
2012,Indiana,IN,Benton,Mitt Romney,republican,2329.0,3578
2012,Indiana,IN,Blackford,Barack Obama,democrat,1927.0,4743
2012,Indiana,IN,Blackford,Mitt Romney,republican,2711.0,4743
2012,Indiana,IN,Boone,Barack Obama,democrat,8328.0,27737
2012,Indiana,IN,Boone,Mitt Romney,republican,18808.0,27737
2012,Indiana,IN,Brown,Barack Obama,democrat,3060.0,7604
2012,Indiana,IN,Brown,Mitt Romney,republican,4332.0,7604
2012,Indiana,IN,Carroll,Barack Obama,democrat,2635.0,7810
2012,Indiana,IN,Carroll,Mitt Romney,republican,4999.0,7810
2012,Indiana,IN,Cass,Barack Obama,democrat,5371.0,14161
2012,Indiana,IN,Cass,Mitt Romney,republican,8443.0,14161
2012,Indiana,IN,Clark,Barack Obama,democrat,20807.0,47146
2012,Indiana,IN,Clark,Mitt Romney,republican,25450.0,47146
2012,Indiana,IN,Clay,Barack Obama,democrat,3460.0,10784
2012,Indiana,IN,Clay,Mitt Romney,republican,7096.0,10784
2012,Indiana,IN,Clinton,Barack Obama,democrat,3308.0,9883
2012,Indiana,IN,Clinton,Mitt Romney,republican,6338.0,9883
2012,Indiana,IN,Crawford,Barack Obama,democrat,2041.0,4590
2012,Indiana,IN,Crawford,Mitt Romney,republican,2421.0,4590
2012,Indiana,IN,Daviess,Barack Obama,democrat,2437.0,10250
2012,Indiana,IN,Daviess,Mitt Romney,republican,7638.0,10250
2012,Indiana,IN,Dearborn,Barack Obama,democrat,6528.0,22356
2012,Indiana,IN,Dearborn,Mitt Romney,republican,15394.0,22356
2012,Indiana,IN,Decatur,Barack Obama,democrat,2941.0,10308
2012,Indiana,IN,Decatur,Mitt Romney,republican,7119.0,10308
2012,Indiana,IN,DeKalb,Barack Obama,democrat,5419.0,16328
2012,Indiana,IN,DeKalb,Mitt Romney,republican,10587.0,16328
2012,Indiana,IN,Delaware,Barack Obama,democrat,22654.0,44968
2012,Indiana,IN,Delaware,Mitt Romney,republican,21251.0,44968
2012,Indiana,IN,Dubois,Barack Obama,democrat,6522.0,18542
2012,Indiana,IN,Dubois,Mitt Romney,republican,11654.0,18542
2012,Indiana,IN,Elkhart,Barack Obama,democrat,24399.0,67852
2012,Indiana,IN,Elkhart,Mitt Romney,republican,42378.0,67852
2012,Indiana,IN,Fayette,Barack Obama,democrat,3555.0,8837
2012,Indiana,IN,Fayette,Mitt Romney,republican,5045.0,8837
2012,Indiana,IN,Floyd,Barack Obama,democrat,14812.0,35305
2012,Indiana,IN,Floyd,Mitt Romney,republican,19878.0,35305
2012,Indiana,IN,Fountain,Barack Obama,democrat,2237.0,7111
2012,Indiana,IN,Fountain,Mitt Romney,republican,4664.0,7111
2012,Indiana,IN,Franklin,Barack Obama,democrat,2909.0,10560
2012,Indiana,IN,Franklin,Mitt Romney,republican,7424.0,10560
2012,Indiana,IN,Fulton,Barack Obama,democrat,2621.0,8126
2012,Indiana,IN,Fulton,Mitt Romney,republican,5317.0,8126
2012,Indiana,IN,Gibson,Barack Obama,democrat,4928.0,14721
2012,Indiana,IN,Gibson,Mitt Romney,republican,9487.0,14721
2012,Indiana,IN,Grant,Barack Obama,democrat,9589.0,25285
2012,Indiana,IN,Grant,Mitt Romney,republican,15151.0,25285
2012,Indiana,IN,Greene,Barack Obama,democrat,4350.0,13111
2012,Indiana,IN,Greene,Mitt Romney,republican,8457.0,13111
2012,Indiana,IN,Hamilton,Barack Obama,democrat,43796.0,136863
2012,Indiana,IN,Hamilton,Mitt Romney,republican,90747.0,136863
2012,Indiana,IN,Hancock,Barack Obama,democrat,9319.0,32843
2012,Indiana,IN,Hancock,Mitt Romney,republican,22796.0,32843
2012,Indiana,IN,Harrison,Barack Obama,democrat,6607.0,17671
2012,Indiana,IN,Harrison,Mitt Romney,republican,10640.0,17671
2012,Indiana,IN,Hendricks,Barack Obama,democrat,21112.0,66644
2012,Indiana,IN,Hendricks,Mitt Romney,republican,44312.0,66644
2012,Indiana,IN,Henry,Barack Obama,democrat,7613.0,19007
2012,Indiana,IN,Henry,Mitt Romney,republican,10838.0,19007
2012,Indiana,IN,Howard,Barack Obama,democrat,15135.0,36290
2012,Indiana,IN,Howard,Mitt Romney,republican,20327.0,36290
2012,Indiana,IN,Huntington,Barack Obama,democrat,4596.0,15765
2012,Indiana,IN,Huntington,Mitt Romney,republican,10862.0,15765
2012,Indiana,IN,Jackson,Barack Obama,democrat,5838.0,16712
2012,Indiana,IN,Jackson,Mitt Romney,republican,10419.0,16712
2012,Indiana,IN,Jasper,Barack Obama,democrat,4672.0,12896
2012,Indiana,IN,Jasper,Mitt Romney,republican,7955.0,12896
2012,Indiana,IN,Jay,Barack Obama,democrat,3063.0,7901
2012,Indiana,IN,Jay,Mitt Romney,republican,4645.0,7901
2012,Indiana,IN,Jefferson,Barack Obama,democrat,5728.0,13126
2012,Indiana,IN,Jefferson,Mitt Romney,republican,7096.0,13126
2012,Indiana,IN,Jennings,Barack Obama,democrat,3821.0,10250
2012,Indiana,IN,Jennings,Mitt Romney,republican,6120.0,10250
2012,Indiana,IN,Johnson,Barack Obama,democrat,17260.0,57964
2012,Indiana,IN,Johnson,Mitt Romney,republican,39513.0,57964
2012,Indiana,IN,Knox,Barack Obama,democrat,5228.0,15145
2012,Indiana,IN,Knox,Mitt Romney,republican,9612.0,15145
2012,Indiana,IN,Kosciusko,Barack Obama,democrat,6862.0,30060
2012,Indiana,IN,Kosciusko,Mitt Romney,republican,22558.0,30060
2012,Indiana,IN,LaGrange,Barack Obama,democrat,2898.0,9316
2012,Indiana,IN,LaGrange,Mitt Romney,republican,6231.0,9316
2012,Indiana,IN,Lake,Barack Obama,democrat,130897.0,201758
2012,Indiana,IN,Lake,Mitt Romney,republican,68431.0,201758
2012,Indiana,IN,LaPorte,Barack Obama,democrat,24107.0,43681
2012,Indiana,IN,LaPorte,Mitt Romney,republican,18615.0,43681
2012,Indiana,IN,Lawrence,Barack Obama,democrat,5779.0,17822
2012,Indiana,IN,Lawrence,Mitt Romney,republican,11622.0,17822
2012,Indiana,IN,Madison,Barack Obama,democrat,24407.0,52370
2012,Indiana,IN,Madison,Mitt Romney,republican,26769.0,52370
2012,Indiana,IN,Marion,Barack Obama,democrat,216336.0,359009
2012,Indiana,IN,Marion,Mitt Romney,republican,136509.0,359009
2012,Indiana,IN,Marshall,Barack Obama,democrat,6137.0,17765
2012,Indiana,IN,Marshall,Mitt Romney,republican,11260.0,17765
2012,Indiana,IN,Martin,Barack Obama,democrat,1351.0,4743
2012,Indiana,IN,Martin,Mitt Romney,republican,3262.0,4743
2012,Indiana,IN,Miami,Barack Obama,democrat,4222.0,12781
2012,Indiana,IN,Miami,Mitt Romney,republican,8174.0,12781
2012,Indiana,IN,Monroe,Barack Obama,democrat,33436.0,57223
2012,Indiana,IN,Monroe,Mitt Romney,republican,22481.0,57223
2012,Indiana,IN,Montgomery,Barack Obama,democrat,4271.0,14440
2012,Indiana,IN,Montgomery,Mitt Romney,republican,9824.0,14440
2012,Indiana,IN,Morgan,Barack Obama,democrat,7969.0,28266
2012,Indiana,IN,Morgan,Mitt Romney,republican,19591.0,28266
2012,Indiana,IN,Newton,Barack Obama,democrat,2212.0,5654
2012,Indiana,IN,Newton,Mitt Romney,republican,3291.0,5654
2012,Indiana,IN,Noble,Barack Obama,democrat,5229.0,16244
2012,Indiana,IN,Noble,Mitt Romney,republican,10680.0,16244
2012,Indiana,IN,Ohio,Barack Obama,democrat,994.0,2819
2012,Indiana,IN,Ohio,Mitt Romney,republican,1759.0,2819
2012,Indiana,IN,Orange,Barack Obama,democrat,2939.0,7776
2012,Indiana,IN,Orange,Mitt Romney,republican,4617.0,7776
2012,Indiana,IN,Owen,Barack Obama,democrat,2823.0,8113
2012,Indiana,IN,Owen,Mitt Romney,republican,5062.0,8113
2012,Indiana,IN,Parke,Barack Obama,democrat,2110.0,6515
2012,Indiana,IN,Parke,Mitt Romney,republican,4234.0,6515
2012,Indiana,IN,Perry,Barack Obama,democrat,4316.0,7875
2012,Indiana,IN,Perry,Mitt Romney,republican,3403.0,7875
2012,Indiana,IN,Pike,Barack Obama,democrat,2125.0,5926
2012,Indiana,IN,Pike,Mitt Romney,republican,3627.0,5926
2012,Indiana,IN,Porter,Barack Obama,democrat,37252.0,73039
2012,Indiana,IN,Porter,Mitt Romney,republican,34406.0,73039
2012,Indiana,IN,Posey,Barack Obama,democrat,4533.0,12226
2012,Indiana,IN,Posey,Mitt Romney,republican,7430.0,12226
2012,Indiana,IN,Pulaski,Barack Obama,democrat,1899.0,5399
2012,Indiana,IN,Pulaski,Mitt Romney,republican,3366.0,5399
2012,Indiana,IN,Putnam,Barack Obama,democrat,4507.0,13829
2012,Indiana,IN,Putnam,Mitt Romney,republican,9005.0,13829
2012,Indiana,IN,Randolph,Barack Obama,democrat,3769.0,10189
2012,Indiana,IN,Randolph,Mitt Romney,republican,6218.0,10189
2012,Indiana,IN,Ripley,Barack Obama,democrat,3241.0,10983
2012,Indiana,IN,Ripley,Mitt Romney,republican,7484.0,10983
2012,Indiana,IN,Rush,Barack Obama,democrat,2221.0,7026
2012,Indiana,IN,Rush,Mitt Romney,republican,4633.0,7026
2012,Indiana,IN,St. Joseph,Barack Obama,democrat,56460.0,110704
2012,Indiana,IN,St. Joseph,Mitt Romney,republican,52578.0,110704
2012,Indiana,IN,Scott,Barack Obama,democrat,3998.0,8720
2012,Indiana,IN,Scott,Mitt Romney,republican,4539.0,8720
2012,Indiana,IN,Shelby,Barack Obama,democrat,5359.0,16760
2012,Indiana,IN,Shelby,Mitt Romney,republican,10978.0,16760
2012,Indiana,IN,Spencer,Barack Obama,democrat,4026.0,9728
2012,Indiana,IN,Spencer,Mitt Romney,republican,5515.0,9728
2012,Indiana,IN,Starke,Barack Obama,democrat,3809.0,8754
2012,Indiana,IN,Starke,Mitt Romney,republican,4738.0,8754
2012,Indiana,IN,Steuben,Barack Obama,democrat,4853.0,13695
2012,Indiana,IN,Steuben,Mitt Romney,republican,8547.0,13695
2012,Indiana,IN,Sullivan,Barack Obama,democrat,3191.0,8290
2012,Indiana,IN,Sullivan,Mitt Romney,republican,4902.0,8290
