location,year,state,state_po,county,candidate,party,candidatevotes,totalvotes,Location
"Illinois, Ogle",2000,Illinois,IL,Ogle,Al Gore,democrat,7673.0,20601,"Illinois, Ogle"
"Illinois, Ogle",2000,Illinois,IL,Ogle,George W. Bush,republican,12325.0,20601,"Illinois, Ogle"
"Illinois, Ogle",2000,Illinois,IL,Ogle,Ralph Nader,green,467.0,20601,"Illinois, Ogle"
"Illinois, Peoria",2000,Illinois,IL,Peoria,Al Gore,democrat,38604.0,76812,"Illinois, Peoria"
"Illinois, Peoria",2000,Illinois,IL,Peoria,George W. Bush,republican,36398.0,76812,"Illinois, Peoria"
"Illinois, Peoria",2000,Illinois,IL,Peoria,Ralph Nader,green,1332.0,76812,"Illinois, Peoria"
"Illinois, Perry",2000,Illinois,IL,Perry,Al Gore,democrat,4862.0,9942,"Illinois, Perry"
"Illinois, Perry",2000,Illinois,IL,Perry,George W. Bush,republican,4802.0,9942,"Illinois, Perry"
"Illinois, Perry",2000,Illinois,IL,Perry,Ralph Nader,green,173.0,9942,"Illinois, Perry"
"Illinois, Piatt",2000,Illinois,IL,Piatt,Al Gore,democrat,3488.0,8385,"Illinois, Piatt"
"Illinois, Piatt",2000,Illinois,IL,Piatt,George W. Bush,republican,4619.0,8385,"Illinois, Piatt"
"Illinois, Piatt",2000,Illinois,IL,Piatt,Ralph Nader,green,217.0,8385,"Illinois, Piatt"
"Illinois, Pike",2000,Illinois,IL,Pike,Al Gore,democrat,3198.0,8112,"Illinois, Pike"
"Illinois, Pike",2000,Illinois,IL,Pike,George W. Bush,republican,4706.0,8112,"Illinois, Pike"
"Illinois, Pike",2000,Illinois,IL,Pike,Ralph Nader,green,115.0,8112,"Illinois, Pike"
"Illinois, Pope",2000,Illinois,IL,Pope,Al Gore,democrat,927.0,2330,"Illinois, Pope"
"Illinois, Pope",2000,Illinois,IL,Pope,George W. Bush,republican,1346.0,2330,"Illinois, Pope"
"Illinois, Pope",2000,Illinois,IL,Pope,Ralph Nader,green,31.0,2330,"Illinois, Pope"
"Illinois, Pulaski",2000,Illinois,IL,Pulaski,Al Gore,democrat,1518.0,3016,"Illinois, Pulaski"
"Illinois, Pulaski",2000,Illinois,IL,Pulaski,George W. Bush,republican,1430.0,3016,"Illinois, Pulaski"
"Illinois, Pulaski",2000,Illinois,IL,Pulaski,Ralph Nader,green,31.0,3016,"Illinois, Pulaski"
"Illinois, Putnam",2000,Illinois,IL,Putnam,Al Gore,democrat,1657.0,3179,"Illinois, Putnam"
"Illinois, Putnam",2000,Illinois,IL,Putnam,George W. Bush,republican,1437.0,3179,"Illinois, Putnam"
"Illinois, Putnam",2000,Illinois,IL,Putnam,Ralph Nader,green,58.0,3179,"Illinois, Putnam"
"Illinois, Randolph",2000,Illinois,IL,Randolph,Al Gore,democrat,6794.0,14287,"Illinois, Randolph"
"Illinois, Randolph",2000,Illinois,IL,Randolph,George W. Bush,republican,7127.0,14287,"Illinois, Randolph"
"Illinois, Randolph",2000,Illinois,IL,Randolph,Ralph Nader,green,229.0,14287,"Illinois, Randolph"
"Illinois, Richland",2000,Illinois,IL,Richland,Al Gore,democrat,2491.0,7428,"Illinois, Richland"
"Illinois, Richland",2000,Illinois,IL,Richland,George W. Bush,republican,4718.0,7428,"Illinois, Richland"
"Illinois, Richland",2000,Illinois,IL,Richland,Ralph Nader,green,134.0,7428,"Illinois, Richland"
"Illinois, Rock Island",2000,Illinois,IL,Rock Island,Al Gore,democrat,37957.0,65095,"Illinois, Rock Island"
"Illinois, Rock Island",2000,Illinois,IL,Rock Island,George W. Bush,republican,25194.0,65095,"Illinois, Rock Island"
"Illinois, Rock Island",2000,Illinois,IL,Rock Island,Ralph Nader,green,1364.0,65095,"Illinois, Rock Island"
"Illinois, Saline",2000,Illinois,IL,Saline,Al Gore,democrat,5427.0,11650,"Illinois, Saline"
"Illinois, Saline",2000,Illinois,IL,Saline,George W. Bush,republican,5933.0,11650,"Illinois, Saline"
"Illinois, Saline",2000,Illinois,IL,Saline,Ralph Nader,green,181.0,11650,"Illinois, Saline"
"Illinois, Sangamon",2000,Illinois,IL,Sangamon,Al Gore,democrat,38414.0,91485,"Illinois, Sangamon"
"Illinois, Sangamon",2000,Illinois,IL,Sangamon,George W. Bush,republican,50374.0,91485,"Illinois, Sangamon"
"Illinois, Sangamon",2000,Illinois,IL,Sangamon,Ralph Nader,green,2001.0,91485,"Illinois, Sangamon"
"Illinois, Schuyler",2000,Illinois,IL,Schuyler,Al Gore,democrat,1587.0,3772,"Illinois, Schuyler"
"Illinois, Schuyler",2000,Illinois,IL,Schuyler,George W. Bush,republican,2077.0,3772,"Illinois, Schuyler"
"Illinois, Schuyler",2000,Illinois,IL,Schuyler,Ralph Nader,green,72.0,3772,"Illinois, Schuyler"
"Illinois, Scott",2000,Illinois,IL,Scott,Al Gore,democrat,954.0,2469,"Illinois, Scott"
"Illinois, Scott",2000,Illinois,IL,Scott,George W. Bush,republican,1458.0,2469,"Illinois, Scott"
"Illinois, Scott",2000,Illinois,IL,Scott,Ralph Nader,green,31.0,2469,"Illinois, Scott"
"Illinois, Shelby",2000,Illinois,IL,Shelby,Al Gore,democrat,4018.0,10163,"Illinois, Shelby"
"Illinois, Shelby",2000,Illinois,IL,Shelby,George W. Bush,republican,5851.0,10163,"Illinois, Shelby"
"Illinois, Shelby",2000,Illinois,IL,Shelby,Ralph Nader,green,162.0,10163,"Illinois, Shelby"
"Illinois, St. Clair",2000,Illinois,IL,St. Clair,Al Gore,democrat,55961.0,100393,"Illinois, St. Clair"
"Illinois, St. Clair",2000,Illinois,IL,St. Clair,George W. Bush,republican,42299.0,100393,"Illinois, St. Clair"
"Illinois, St. Clair",2000,Illinois,IL,St. Clair,Ralph Nader,green,1569.0,100393,"Illinois, St. Clair"
"Illinois, Stark",2000,Illinois,IL,Stark,Al Gore,democrat,1211.0,2989,"Illinois, Stark"
"Illinois, Stark",2000,Illinois,IL,Stark,George W. Bush,republican,1694.0,2989,"Illinois, Stark"
"Illinois, Stark",2000,Illinois,IL,Stark,Ralph Nader,green,55.0,2989,"Illinois, Stark"
"Illinois, Stephenson",2000,Illinois,IL,Stephenson,Al Gore,democrat,8062.0,19378,"Illinois, Stephenson"
"Illinois, Stephenson",2000,Illinois,IL,Stephenson,George W. Bush,republican,10715.0,19378,"Illinois, Stephenson"
"Illinois, Stephenson",2000,Illinois,IL,Stephenson,Ralph Nader,green,476.0,19378,"Illinois, Stephenson"
"Illinois, Tazewell",2000,Illinois,IL,Tazewell,Al Gore,democrat,25379.0,58348,"Illinois, Tazewell"
"Illinois, Tazewell",2000,Illinois,IL,Tazewell,George W. Bush,republican,31537.0,58348,"Illinois, Tazewell"
"Illinois, Tazewell",2000,Illinois,IL,Tazewell,Ralph Nader,green,1022.0,58348,"Illinois, Tazewell"
"Illinois, Union",2000,Illinois,IL,Union,Al Gore,democrat,3982.0,8660,"Illinois, Union"
"Illinois, Union",2000,Illinois,IL,Union,George W. Bush,republican,4397.0,8660,"Illinois, Union"
"Illinois, Union",2000,Illinois,IL,Union,Ralph Nader,green,189.0,8660,"Illinois, Union"
"Illinois, Vermilion",2000,Illinois,IL,Vermilion,Al Gore,democrat,15406.0,32100,"Illinois, Vermilion"
"Illinois, Vermilion",2000,Illinois,IL,Vermilion,George W. Bush,republican,15783.0,32100,"Illinois, Vermilion"
"Illinois, Vermilion",2000,Illinois,IL,Vermilion,Ralph Nader,green,605.0,32100,"Illinois, Vermilion"
"Illinois, Wabash",2000,Illinois,IL,Wabash,Al Gore,democrat,1987.0,5508,"Illinois, Wabash"
"Illinois, Wabash",2000,Illinois,IL,Wabash,George W. Bush,republican,3406.0,5508,"Illinois, Wabash"
"Illinois, Wabash",2000,Illinois,IL,Wabash,Ralph Nader,green,75.0,5508,"Illinois, Wabash"
"Illinois, Warren",2000,Illinois,IL,Warren,Al Gore,democrat,3524.0,7631,"Illinois, Warren"
"Illinois, Warren",2000,Illinois,IL,Warren,George W. Bush,republican,3899.0,7631,"Illinois, Warren"
"Illinois, Warren",2000,Illinois,IL,Warren,Ralph Nader,green,130.0,7631,"Illinois, Warren"
"Illinois, Washington",2000,Illinois,IL,Washington,Al Gore,democrat,2638.0,7138,"Illinois, Washington"
"Illinois, Washington",2000,Illinois,IL,Washington,George W. Bush,republican,4353.0,7138,"Illinois, Washington"
"Illinois, Washington",2000,Illinois,IL,Washington,Ralph Nader,green,96.0,7138,"Illinois, Washington"
"Illinois, Wayne",2000,Illinois,IL,Wayne,Al Gore,democrat,2209.0,7693,"Illinois, Wayne"
"Illinois, Wayne",2000,Illinois,IL,Wayne,George W. Bush,republican,5347.0,7693,"Illinois, Wayne"
"Illinois, Wayne",2000,Illinois,IL,Wayne,Ralph Nader,green,77.0,7693,"Illinois, Wayne"
"Illinois, White",2000,Illinois,IL,White,Al Gore,democrat,2958.0,7637,"Illinois, White"
"Illinois, White",2000,Illinois,IL,White,George W. Bush,republican,4521.0,7637,"Illinois, White"
"Illinois, White",2000,Illinois,IL,White,Ralph Nader,green,113.0,7637,"Illinois, White"
"Illinois, Whiteside",2000,Illinois,IL,Whiteside,Al Gore,democrat,12886.0,24837,"Illinois, Whiteside"
"Illinois, Whiteside",2000,Illinois,IL,Whiteside,George W. Bush,republican,11252.0,24837,"Illinois, Whiteside"
"Illinois, Whiteside",2000,Illinois,IL,Whiteside,Ralph Nader,green,515.0,24837,"Illinois, Whiteside"
"Illinois, Will",2000,Illinois,IL,Will,Al Gore,democrat,90902.0,191670,"Illinois, Will"
"Illinois, Will",2000,Illinois,IL,Will,George W. Bush,republican,95828.0,191670,"Illinois, Will"
"Illinois, Will",2000,Illinois,IL,Will,Ralph Nader,green,3769.0,191670,"Illinois, Will"
"Illinois, Williamson",2000,Illinois,IL,Williamson,Al Gore,democrat,12192.0,26939,"Illinois, Williamson"
"Illinois, Williamson",2000,Illinois,IL,Williamson,George W. Bush,republican,14012.0,26939,"Illinois, Williamson"
"Illinois, Williamson",2000,Illinois,IL,Williamson,Ralph Nader,green,476.0,26939,"Illinois, Williamson"
"Illinois, Winnebago",2000,Illinois,IL,Winnebago,Al Gore,democrat,51981.0,109297,"Illinois, Winnebago"
"Illinois, Winnebago",2000,Illinois,IL,Winnebago,George W. Bush,republican,53816.0,109297,"Illinois, Winnebago"
"Illinois, Winnebago",2000,Illinois,IL,Winnebago,Ralph Nader,green,2637.0,109297,"Illinois, Winnebago"
"Illinois, Woodford",2000,Illinois,IL,Woodford,Al Gore,democrat,5529.0,16793,"Illinois, Woodford"
"Illinois, Woodford",2000,Illinois,IL,Woodford,George W. Bush,republican,10905.0,16793,"Illinois, Woodford"
"Illinois, Woodford",2000,Illinois,IL,Woodford,Ralph Nader,green,263.0,16793,"Illinois, Woodford"
"Indiana, Adams",2000,Indiana,IN,Adams,Al Gore,democrat,3775.0,12590,"Indiana, Adams"
"Indiana, Adams",2000,Indiana,IN,Adams,George W. Bush,republican,8555.0,12590,"Indiana, Adams"
"Indiana, Adams",2000,Indiana,IN,Adams,Ralph Nader,green,45.0,12590,"Indiana, Adams"
"Indiana, Allen",2000,Indiana,IN,Allen,Al Gore,democrat,41636.0,114320,"Indiana, Allen"
"Indiana, Allen",2000,Indiana,IN,Allen,George W. Bush,republican,70426.0,114320,"Indiana, Allen"
"Indiana, Allen",2000,Indiana,IN,Allen,Ralph Nader,green,556.0,114320,"Indiana, Allen"
"Indiana, Bartholomew",2000,Indiana,IN,Bartholomew,Al Gore,democrat,9015.0,25769,"Indiana, Bartholomew"
"Indiana, Bartholomew",2000,Indiana,IN,Bartholomew,George W. Bush,republican,16200.0,25769,"Indiana, Bartholomew"
"Indiana, Bartholomew",2000,Indiana,IN,Bartholomew,Ralph Nader,green,181.0,25769,"Indiana, Bartholomew"
"Indiana, Benton",2000,Indiana,IN,Benton,Al Gore,democrat,1328.0,3874,"Indiana, Benton"
"Indiana, Benton",2000,Indiana,IN,Benton,George W. Bush,republican,2441.0,3874,"Indiana, Benton"
"Indiana, Benton",2000,Indiana,IN,Benton,Ralph Nader,green,20.0,3874,"Indiana, Benton"
"Indiana, Blackford",2000,Indiana,IN,Blackford,Al Gore,democrat,2103.0,4893,"Indiana, Blackford"
"Indiana, Blackford",2000,Indiana,IN,Blackford,George W. Bush,republican,2699.0,4893,"Indiana, Blackford"
"Indiana, Blackford",2000,Indiana,IN,Blackford,Ralph Nader,green,18.0,4893,"Indiana, Blackford"
"Indiana, Boone",2000,Indiana,IN,Boone,Al Gore,democrat,4763.0,18396,"Indiana, Boone"
"Indiana, Boone",2000,Indiana,IN,Boone,George W. Bush,republican,13161.0,18396,"Indiana, Boone"
"Indiana, Boone",2000,Indiana,IN,Boone,Ralph Nader,green,196.0,18396,"Indiana, Boone"
"Indiana, Brown",2000,Indiana,IN,Brown,Al Gore,democrat,2608.0,6817,"Indiana, Brown"
"Indiana, Brown",2000,Indiana,IN,Brown,George W. Bush,republican,3871.0,6817,"Indiana, Brown"
"Indiana, Brown",2000,Indiana,IN,Brown,Ralph Nader,green,210.0,6817,"Indiana, Brown"
"Indiana, Carroll",2000,Indiana,IN,Carroll,Al Gore,democrat,2965.0,8268,"Indiana, Carroll"
"Indiana, Carroll",2000,Indiana,IN,Carroll,George W. Bush,republican,5102.0,8268,"Indiana, Carroll"
"Indiana, Carroll",2000,Indiana,IN,Carroll,Ralph Nader,green,87.0,8268,"Indiana, Carroll"
"Indiana, Cass",2000,Indiana,IN,Cass,Al Gore,democrat,5412.0,15106,"Indiana, Cass"
"Indiana, Cass",2000,Indiana,IN,Cass,George W. Bush,republican,9305.0,15106,"Indiana, Cass"
"Indiana, Clark",2000,Indiana,IN,Clark,Al Gore,democrat,17360.0,37336,"Indiana, Clark"
"Indiana, Clark",2000,Indiana,IN,Clark,George W. Bush,republican,19417.0,37336,"Indiana, Clark"
"Indiana, Clark",2000,Indiana,IN,Clark,Ralph Nader,green,212.0,37336,"Indiana, Clark"
"Indiana, Clay",2000,Indiana,IN,Clay,Al Gore,democrat,3605.0,10158,"Indiana, Clay"
"Indiana, Clay",2000,Indiana,IN,Clay,George W. Bush,republican,6393.0,10158,"Indiana, Clay"
"Indiana, Clay",2000,Indiana,IN,Clay,Ralph Nader,green,19.0,10158,"Indiana, Clay"
"Indiana, Clinton",2000,Indiana,IN,Clinton,Al Gore,democrat,3643.0,10991,"Indiana, Clinton"
"Indiana, Clinton",2000,Indiana,IN,Clinton,George W. Bush,republican,7141.0,10991,"Indiana, Clinton"
"Indiana, Clinton",2000,Indiana,IN,Clinton,Ralph Nader,green,40.0,10991,"Indiana, Clinton"
"Indiana, Crawford",2000,Indiana,IN,Crawford,Al Gore,democrat,1817.0,4209,"Indiana, Crawford"
"Indiana, Crawford",2000,Indiana,IN,Crawford,George W. Bush,republican,2327.0,4209,"Indiana, Crawford"
"Indiana, Crawford",2000,Indiana,IN,Crawford,Ralph Nader,green,17.0,4209,"Indiana, Crawford"
"Indiana, Daviess",2000,Indiana,IN,Daviess,Al Gore,democrat,2697.0,9761,"Indiana, Daviess"
"Indiana, Daviess",2000,Indiana,IN,Daviess,George W. Bush,republican,6872.0,9761,"Indiana, Daviess"
"Indiana, Daviess",2000,Indiana,IN,Daviess,Ralph Nader,green,49.0,9761,"Indiana, Daviess"
"Indiana, DeKalb",2000,Indiana,IN,DeKalb,Al Gore,democrat,4776.0,13785,"Indiana, DeKalb"
"Indiana, DeKalb",2000,Indiana,IN,DeKalb,George W. Bush,republican,8701.0,13785,"Indiana, DeKalb"
"Indiana, DeKalb",2000,Indiana,IN,DeKalb,Ralph Nader,green,71.0,13785,"Indiana, DeKalb"
"Indiana, Dearborn",2000,Indiana,IN,Dearborn,Al Gore,democrat,6020.0,17650,"Indiana, Dearborn"
"Indiana, Dearborn",2000,Indiana,IN,Dearborn,George W. Bush,republican,11452.0,17650,"Indiana, Dearborn"
"Indiana, Dearborn",2000,Indiana,IN,Dearborn,Ralph Nader,green,0.0,17650,"Indiana, Dearborn"
"Indiana, Decatur",2000,Indiana,IN,Decatur,Al Gore,democrat,2889.0,9171,"Indiana, Decatur"
"Indiana, Decatur",2000,Indiana,IN,Decatur,George W. Bush,republican,6115.0,9171,"Indiana, Decatur"
"Indiana, Decatur",2000,Indiana,IN,Decatur,Ralph Nader,green,11.0,9171,"Indiana, Decatur"
"Indiana, Delaware",2000,Indiana,IN,Delaware,Al Gore,democrat,20876.0,44147,"Indiana, Delaware"
"Indiana, Delaware",2000,Indiana,IN,Delaware,George W. Bush,republican,22105.0,44147,"Indiana, Delaware"
"Indiana, Delaware",2000,Indiana,IN,Delaware,Ralph Nader,green,386.0,44147,"Indiana, Delaware"
"Indiana, Dubois",2000,Indiana,IN,Dubois,Al Gore,democrat,5090.0,15504,"Indiana, Dubois"
"Indiana, Dubois",2000,Indiana,IN,Dubois,George W. Bush,republican,10134.0,15504,"Indiana, Dubois"
"Indiana, Dubois",2000,Indiana,IN,Dubois,Ralph Nader,green,42.0,15504,"Indiana, Dubois"
"Indiana, Elkhart",2000,Indiana,IN,Elkhart,Al Gore,democrat,16402.0,54482,"Indiana, Elkhart"
"Indiana, Elkhart",2000,Indiana,IN,Elkhart,George W. Bush,republican,36756.0,54482,"Indiana, Elkhart"
"Indiana, Elkhart",2000,Indiana,IN,Elkhart,Ralph Nader,green,642.0,54482,"Indiana, Elkhart"
"Indiana, Fayette",2000,Indiana,IN,Fayette,Al Gore,democrat,3415.0,8647,"Indiana, Fayette"
"Indiana, Fayette",2000,Indiana,IN,Fayette,George W. Bush,republican,5060.0,8647,"Indiana, Fayette"
"Indiana, Fayette",2000,Indiana,IN,Fayette,Ralph Nader,green,31.0,8647,"Indiana, Fayette"
"Indiana, Floyd",2000,Indiana,IN,Floyd,Al Gore,democrat,13209.0,30030,"Indiana, Floyd"
"Indiana, Floyd",2000,Indiana,IN,Floyd,George W. Bush,republican,16486.0,30030,"Indiana, Floyd"
"Indiana, Floyd",2000,Indiana,IN,Floyd,Ralph Nader,green,52.0,30030,"Indiana, Floyd"
"Indiana, Fountain",2000,Indiana,IN,Fountain,Al Gore,democrat,2717.0,7281,"Indiana, Fountain"
"Indiana, Fountain",2000,Indiana,IN,Fountain,George W. Bush,republican,4408.0,7281,"Indiana, Fountain"
"Indiana, Fountain",2000,Indiana,IN,Fountain,Ralph Nader,green,18.0,7281,"Indiana, Fountain"
"Indiana, Franklin",2000,Indiana,IN,Franklin,Al Gore,democrat,2591.0,8339,"Indiana, Franklin"
"Indiana, Franklin",2000,Indiana,IN,Franklin,George W. Bush,republican,5587.0,8339,"Indiana, Franklin"
"Indiana, Franklin",2000,Indiana,IN,Franklin,Ralph Nader,green,25.0,8339,"Indiana, Franklin"
"Indiana, Fulton",2000,Indiana,IN,Fulton,Al Gore,democrat,2960.0,8327,"Indiana, Fulton"
"Indiana, Fulton",2000,Indiana,IN,Fulton,George W. Bush,republican,5218.0,8327,"Indiana, Fulton"
"Indiana, Fulton",2000,Indiana,IN,Fulton,Ralph Nader,green,37.0,8327,"Indiana, Fulton"
"Indiana, Gibson",2000,Indiana,IN,Gibson,Al Gore,democrat,5802.0,13772,"Indiana, Gibson"
"Indiana, Gibson",2000,Indiana,IN,Gibson,George W. Bush,republican,7734.0,13772,"Indiana, Gibson"
"Indiana, Gibson",2000,Indiana,IN,Gibson,Ralph Nader,green,77.0,13772,"Indiana, Gibson"
"Indiana, Grant",2000,Indiana,IN,Grant,Al Gore,democrat,9712.0,26386,"Indiana, Grant"
"Indiana, Grant",2000,Indiana,IN,Grant,George W. Bush,republican,16153.0,26386,"Indiana, Grant"
"Indiana, Grant",2000,Indiana,IN,Grant,Ralph Nader,green,84.0,26386,"Indiana, Grant"
"Indiana, Greene",2000,Indiana,IN,Greene,Al Gore,democrat,4898.0,12619,"Indiana, Greene"
"Indiana, Greene",2000,Indiana,IN,Greene,George W. Bush,republican,7452.0,12619,"Indiana, Greene"
"Indiana, Greene",2000,Indiana,IN,Greene,Ralph Nader,green,57.0,12619,"Indiana, Greene"
"Indiana, Hamilton",2000,Indiana,IN,Hamilton,Al Gore,democrat,18002.0,75926,"Indiana, Hamilton"
"Indiana, Hamilton",2000,Indiana,IN,Hamilton,George W. Bush,republican,56372.0,75926,"Indiana, Hamilton"
"Indiana, Hamilton",2000,Indiana,IN,Hamilton,Ralph Nader,green,669.0,75926,"Indiana, Hamilton"
"Indiana, Hancock",2000,Indiana,IN,Hancock,Al Gore,democrat,6503.0,22950,"Indiana, Hancock"
"Indiana, Hancock",2000,Indiana,IN,Hancock,George W. Bush,republican,15943.0,22950,"Indiana, Hancock"
"Indiana, Hancock",2000,Indiana,IN,Hancock,Ralph Nader,green,126.0,22950,"Indiana, Hancock"
"Indiana, Harrison",2000,Indiana,IN,Harrison,Al Gore,democrat,5870.0,14896,"Indiana, Harrison"
"Indiana, Harrison",2000,Indiana,IN,Harrison,George W. Bush,republican,8711.0,14896,"Indiana, Harrison"
"Indiana, Harrison",2000,Indiana,IN,Harrison,Ralph Nader,green,101.0,14896,"Indiana, Harrison"
"Indiana, Hendricks",2000,Indiana,IN,Hendricks,Al Gore,democrat,10786.0,40221,"Indiana, Hendricks"
"Indiana, Hendricks",2000,Indiana,IN,Hendricks,George W. Bush,republican,28651.0,40221,"Indiana, Hendricks"
"Indiana, Hendricks",2000,Indiana,IN,Hendricks,Ralph Nader,green,164.0,40221,"Indiana, Hendricks"
"Indiana, Henry",2000,Indiana,IN,Henry,Al Gore,democrat,7647.0,18315,"Indiana, Henry"
"Indiana, Henry",2000,Indiana,IN,Henry,George W. Bush,republican,10321.0,18315,"Indiana, Henry"
"Indiana, Henry",2000,Indiana,IN,Henry,Ralph Nader,green,9.0,18315,"Indiana, Henry"
"Indiana, Howard",2000,Indiana,IN,Howard,Al Gore,democrat,12899.0,34095,"Indiana, Howard"
"Indiana, Howard",2000,Indiana,IN,Howard,George W. Bush,republican,20331.0,34095,"Indiana, Howard"
"Indiana, Howard",2000,Indiana,IN,Howard,Ralph Nader,green,343.0,34095,"Indiana, Howard"
"Indiana, Huntington",2000,Indiana,IN,Huntington,Al Gore,democrat,4119.0,14620,"Indiana, Huntington"
"Indiana, Huntington",2000,Indiana,IN,Huntington,George W. Bush,republican,10113.0,14620,"Indiana, Huntington"
"Indiana, Huntington",2000,Indiana,IN,Huntington,Ralph Nader,green,162.0,14620,"Indiana, Huntington"
"Indiana, Jackson",2000,Indiana,IN,Jackson,Al Gore,democrat,5330.0,14602,"Indiana, Jackson"
"Indiana, Jackson",2000,Indiana,IN,Jackson,George W. Bush,republican,9054.0,14602,"Indiana, Jackson"
"Indiana, Jackson",2000,Indiana,IN,Jackson,Ralph Nader,green,27.0,14602,"Indiana, Jackson"
"Indiana, Jasper",2000,Indiana,IN,Jasper,Al Gore,democrat,3744.0,11167,"Indiana, Jasper"
"Indiana, Jasper",2000,Indiana,IN,Jasper,George W. Bush,republican,7212.0,11167,"Indiana, Jasper"
"Indiana, Jasper",2000,Indiana,IN,Jasper,Ralph Nader,green,71.0,11167,"Indiana, Jasper"
"Indiana, Jay",2000,Indiana,IN,Jay,Al Gore,democrat,3167.0,8030,"Indiana, Jay"
"Indiana, Jay",2000,Indiana,IN,Jay,George W. Bush,republican,4687.0,8030,"Indiana, Jay"
"Indiana, Jay",2000,Indiana,IN,Jay,Ralph Nader,green,15.0,8030,"Indiana, Jay"
"Indiana, Jefferson",2000,Indiana,IN,Jefferson,Al Gore,democrat,5117.0,11931,"Indiana, Jefferson"
"Indiana, Jefferson",2000,Indiana,IN,Jefferson,George W. Bush,republican,6582.0,11931,"Indiana, Jefferson"
"Indiana, Jefferson",2000,Indiana,IN,Jefferson,Ralph Nader,green,84.0,11931,"Indiana, Jefferson"
"Indiana, Jennings",2000,Indiana,IN,Jennings,Al Gore,democrat,3549.0,9494,"Indiana, Jennings"
"Indiana, Jennings",2000,Indiana,IN,Jennings,George W. Bush,republican,5732.0,9494,"Indiana, Jennings"
"Indiana, Jennings",2000,Indiana,IN,Jennings,Ralph Nader,green,47.0,9494,"Indiana, Jennings"
"Indiana, Johnson",2000,Indiana,IN,Johnson,Al Gore,democrat,11952.0,42284,"Indiana, Johnson"
"Indiana, Johnson",2000,Indiana,IN,Johnson,George W. Bush,republican,29404.0,42284,"Indiana, Johnson"
"Indiana, Johnson",2000,Indiana,IN,Johnson,Ralph Nader,green,178.0,42284,"Indiana, Johnson"
"Indiana, Knox",2000,Indiana,IN,Knox,Al Gore,democrat,6300.0,15054,"Indiana, Knox"
"Indiana, Knox",2000,Indiana,IN,Knox,George W. Bush,republican,8485.0,15054,"Indiana, Knox"
"Indiana, Knox",2000,Indiana,IN,Knox,Ralph Nader,green,76.0,15054,"Indiana, Knox"
"Indiana, Kosciusko",2000,Indiana,IN,Kosciusko,Al Gore,democrat,5785.0,25284,"Indiana, Kosciusko"
"Indiana, Kosciusko",2000,Indiana,IN,Kosciusko,George W. Bush,republican,19040.0,25284,"Indiana, Kosciusko"
"Indiana, Kosciusko",2000,Indiana,IN,Kosciusko,Ralph Nader,green,92.0,25284,"Indiana, Kosciusko"
"Indiana, LaGrange",2000,Indiana,IN,LaGrange,Al Gore,democrat,2733.0,8333,"Indiana, LaGrange"
